"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000237289.10",3.91035701877338,-3.62041553496763,1.79631402913298,0.0894407319984832,0.148715259913626,-4.48305770616429
"ENSG00000270728.1",-1.28215431383982,-1.61522469552693,-1.79623656250374,0.0894534634743765,0.148715259913626,-4.78879334712627
"ENSG00000020426.11",-0.456833046392406,2.58886175351169,-1.79622723009219,0.0894549973432896,0.148715259913626,-5.35894853205427
"ENSG00000243063.1",-1.9650825762562,-3.60848802712863,-1.79618752476174,0.0894615235417905,0.148715259913626,-4.53693307283248
"ENSG00000126216.15",-0.508810269853512,4.16644883069202,-1.79613757519204,0.0894697341339673,0.148715946435683,-5.63177228057252
"ENSG00000062598.18",0.373580146823687,4.1169330220978,1.79602959427672,0.0894874860325736,0.148732490946688,-5.59024868770498
"ENSG00000128973.13",0.445985558371787,3.58574231044443,1.79570467089263,0.0895409215144806,0.148808335232152,-5.5081135872683
"ENSG00000084710.14",1.21461752003715,-0.458538847786377,1.79548946748813,0.0895763282775135,0.148854206927658,-4.90762121020045
"ENSG00000132846.6",-0.836829465199084,3.99620317102754,-1.79522010379827,0.0896206631106145,0.148914905632134,-5.61665055437474
"ENSG00000114648.12",0.485084049010482,2.84244090204751,1.79500505730544,0.0896560715882975,0.148960762900253,-5.38973670308376
"ENSG00000137809.17",1.06586216363508,2.15565375638965,1.79477464903222,0.0896940230261011,0.149010836860087,-5.27852250112736
"ENSG00000101193.8",0.252019098315405,5.89207502516998,1.79446162587164,0.0897456047729296,0.149083544484741,-5.71066593276245
"ENSG00000100600.15",-0.573089248813409,6.26248942895123,-1.79420376885744,0.0897881153963801,0.149136028498399,-5.71420757756067
"ENSG00000228509.6",1.6132484683538,-3.32123154462786,1.79417512667535,0.0897928384672358,0.149136028498399,-4.54861919700617
"ENSG00000254352.1",1.09137017246423,-2.5583051054149,1.79404109928633,0.0898149423516403,0.149159751004048,-4.64435507013378
"ENSG00000162542.13",-0.299227912187216,3.67873180093812,-1.79377128014271,0.0898594555213286,0.149220682255357,-5.55542964523755
"ENSG00000147439.13",0.347892805144285,2.79650658651956,1.79368856413999,0.0898731053790714,0.149230355719106,-5.38700142584549
"ENSG00000166704.11",0.721338983268196,2.75269456198756,1.79324441090424,0.0899464308694189,0.149339107647041,-5.37297849655996
"ENSG00000125285.6",2.62862600537457,-3.62633644082927,1.79302653503167,0.0899824192158886,0.149385854742812,-4.50337490681864
"ENSG00000110042.8",0.643412884676463,4.38904761067355,1.79275200862555,0.090027782907033,0.149448156985197,-5.61726701665865
"ENSG00000175395.16",0.563063443296452,2.60678251532469,1.79230280264009,0.0901020543477516,0.149558431725006,-5.35520341326512
"ENSG00000102109.9",3.73117181867591,-0.451562614797332,1.79221002916463,0.0901174001240131,0.14957088636021,-4.81105029283941
"ENSG00000272145.1",0.668337502187108,-0.628376537116517,1.79187956130779,0.0901720817765128,0.149648620226388,-4.90746899191688
"ENSG00000185168.5",0.936061572978612,1.36080916136662,1.79179985075031,0.0901852756117778,0.149657493819527,-5.17276968891587
"ENSG00000132321.17",2.32295548081788,-0.253573484200309,1.79172745702049,0.0901972598136761,0.149664358723371,-4.90299918823435
"ENSG00000265491.5",0.381365568387309,5.28136185538019,1.79159110083156,0.0902198362656641,0.14968879662973,-5.70236938755593
"ENSG00000174456.15",0.457203989490033,2.51201029860056,1.79132605938337,0.0902637332174918,0.149738469390037,-5.34307317427924
"ENSG00000163155.12",0.594996127229491,3.04574201589698,1.79131553142491,0.0902654772743944,0.149738469390037,-5.4248965692384
"ENSG00000166037.11",-0.460860889119752,5.07835516517279,-1.79122555666853,0.0902803836530629,0.149750171945662,-5.71606157162407
"ENSG00000167118.11",0.462170801099634,5.38236743213418,1.7909903174394,0.0903193665771961,0.149801805318748,-5.70474219291194
"ENSG00000232098.3",-0.428596057140598,1.57285298428796,-1.79061163424686,0.0903821513546796,0.149892903533604,-5.20742534133833
"ENSG00000101347.10",-0.635636106403346,5.01065566982979,-1.79044517344859,0.0904097622189933,0.149925657337678,-5.71715313807397
"ENSG00000084676.15",-0.404420301605873,5.03851245777378,-1.79035830836262,0.0904241734615955,0.149936518541084,-5.71468132452962
"ENSG00000163820.15",-0.389581221792231,4.84901593766871,-1.79023206765853,0.0904451208426429,0.1499549118431,-5.70420225642457
"ENSG00000104763.20",0.368140527474467,6.36039407081903,1.79019669363274,0.0904509912879103,0.1499549118431,-5.7086961377246
"ENSG00000151470.13",-0.583858341594528,2.66777772509819,-1.79006467230501,0.0904729036346875,0.149978202357302,-5.3836757675323
"ENSG00000261884.2",0.748170677138465,-1.1710991274325,1.78938556105902,0.0905856929388737,0.150152123738067,-4.83440208546766
"ENSG00000126500.3",0.961593289002423,-1.32677942963766,1.78931210152102,0.090597900725849,0.150159308476874,-4.80866806935232
"ENSG00000223501.9",0.266832723101482,4.7738534591519,1.7884648351737,0.0907388065486942,0.150379780891267,-5.68126311926438
"ENSG00000031003.10",0.514541628636209,3.58028748930938,1.787804868625,0.0908486957347601,0.150548816148522,-5.51752039990868
"ENSG00000245556.3",0.459328838778013,1.98139779120458,1.78739233973706,0.090917443755548,0.150649651373224,-5.26888627276395
"ENSG00000173848.19",-0.527864353708177,5.82626527467672,-1.78717551263303,0.0909535962387067,0.150696463162593,-5.73404484647346
"ENSG00000171798.18",2.02022115689858,2.18616307088038,1.78677078823103,0.0910211111890192,0.150792556959068,-5.27709387064977
"ENSG00000257512.1",1.25151570649239,-0.354774029436599,1.78673306016935,0.0910274071030697,0.150792556959068,-4.93521642411946
"ENSG00000148303.17",0.583701349912909,9.22096827977333,1.78638084854556,0.0910862011654514,0.150876848065615,-5.55903813314163
"ENSG00000268858.2",0.473128977726493,1.53783730140683,1.78571999787923,0.0911966052302356,0.151046604858971,-5.20909562969864
"ENSG00000146666.5",-1.18338279490134,-2.06339649521536,-1.7853820729519,0.0912531052830067,0.151127060086619,-4.74129597255473
"ENSG00000102878.17",0.922982524622702,3.12926916186764,1.78531689336935,0.0912640066305704,0.15113199048869,-5.4359509777212
"ENSG00000221818.9",2.3182051407546,-2.35566148266637,1.78518885987072,0.0912854236643083,0.151154332360279,-4.65719181855909
"ENSG00000111679.17",0.33675672445845,5.16215325868875,1.78512813037334,0.0912955838335415,0.151158032370284,-5.70952335034772
"ENSG00000184368.16",1.54540598875515,-0.542957848881441,1.78479835023041,0.0913507739559361,0.15123628132705,-4.90083665323901
"ENSG00000148396.18",-0.443627052691843,6.55246114631939,-1.78467713427017,0.0913710672825209,0.151256748130565,-5.7188199624295
"ENSG00000165209.19",0.528004678370416,3.94772499256964,1.78428853505115,0.0914361510010971,0.151351351492182,-5.5773011614316
"ENSG00000183023.18",-0.873497588211154,1.74780730257718,-1.78422784300429,0.0914463195312229,0.151355046958213,-5.24208711484008
"ENSG00000162944.11",-0.697786537221023,0.868918578111009,-1.7840941849424,0.0914687164882506,0.151378979595966,-5.12929804583841
"ENSG00000063177.13",0.463529613617146,8.70059748108571,1.78391379568232,0.0914989517365876,0.151406382732542,-5.5982605415574
"ENSG00000231467.2",-1.77142441136009,-2.7523766129613,-1.78390067163719,0.0915011518128817,0.151406382732542,-4.65311536063539
"ENSG00000243279.4",0.627947013068863,1.37391529658404,1.78284526527595,0.0916782281755284,0.151686229527516,-5.19051761809845
"ENSG00000133121.21",-0.645816294855974,3.78832314424169,-1.78274495327449,0.091695074095467,0.151700941459815,-5.60093842724986
"ENSG00000241015.2",0.995933701487775,1.51012808467433,1.78256526941174,0.0917252560977013,0.151737712229626,-5.20711648839296
"ENSG00000125508.3",1.68577084383421,-1.35708789594867,1.78246506344857,0.091742091737672,0.151752400140579,-4.79523379525315
"ENSG00000157005.4",-2.43280960057271,-5.50060540021509,-1.78173378217084,0.0918650361917461,0.151942586961147,-4.38817109330712
"ENSG00000134369.15",1.12693408587981,3.02473304832493,1.78162344993883,0.0918835979343174,0.151960109244129,-5.42022674745058
"ENSG00000163811.12",0.427070677361308,4.75587176082992,1.78141672606734,0.0919183849293004,0.152004460016615,-5.68400926623805
"ENSG00000223496.3",-0.344338967490404,4.68823115415343,-1.78115346862245,0.091962701883625,0.152064561325169,-5.70579039283794
"ENSG00000105438.9",0.347596462697111,7.29942804497495,1.78090205338458,0.0920050427048428,0.152121384869247,-5.68568672722268
"ENSG00000171823.7",0.369837064473359,2.90974009709426,1.78074890309862,0.0920308430634307,0.152150852887114,-5.42618943326901
"ENSG00000280120.1",-0.509734385258902,0.510449881740937,-1.78067100531444,0.0920439684809126,0.152159362647826,-5.09174228368235
"ENSG00000101596.16",0.405373754864967,4.67547848147747,1.78031453524492,0.0921040528713335,0.15224272425067,-5.6795276372747
"ENSG00000211663.2",-1.94038446754199,1.82582017457011,-1.78027712506181,0.0921103604828275,0.15224272425067,-5.25965075430376
"ENSG00000173064.13",0.41422775970613,4.97481606021204,1.78017640722056,0.0921273440683752,0.152251343718568,-5.70328506325676
"ENSG00000122574.11",1.18817747491686,1.96335741192898,1.78015151817338,0.0921315414144294,0.152251343718568,-5.27279142380252
"ENSG00000130307.12",-0.656075770123903,1.01836926584775,-1.78000243991736,0.0921566858041904,0.152279701235273,-5.15325484170155
"ENSG00000138771.16",0.789665124219582,5.58454702957733,1.77977084628001,0.0921957595763346,0.152331068755077,-5.71779963837488
"ENSG00000019549.13",-1.11332950251286,2.51840581936549,-1.77969688887352,0.0922082404867532,0.152338492945544,-5.37549374626523
"ENSG00000169896.18",1.25787639314076,2.8960158662548,1.77897337038524,0.0923304177952846,0.152514117784181,-5.40050396278426
"ENSG00000181704.12",-0.426744110314634,5.50547462909336,-1.77897266417263,0.0923305371191354,0.152514117784181,-5.74572090685183
"ENSG00000146700.9",-1.03358495095134,1.26620164110137,-1.77873067342277,0.0923714325351758,0.15256845598951,-5.18553993343205
"ENSG00000117450.15",-0.363707859662501,7.24325502370411,-1.77822988632402,0.0924561135929328,0.152695098583687,-5.69752417804768
"ENSG00000134452.20",0.354635099632528,5.11322328115961,1.77818156014024,0.0924642889325387,0.152695377826771,-5.71704312710662
"ENSG00000203326.12",1.06296595605347,1.26567708302836,1.77793133089566,0.0925066302878002,0.152745284921902,-5.17967406285891
"ENSG00000111087.10",1.0289972037057,-0.503495769606077,1.77790830238916,0.092510527796397,0.152745284921902,-4.9354692323004
"ENSG00000176087.15",0.348593884658476,5.98781008109214,1.77775022337234,0.092537286079544,0.152776239621629,-5.73499914254177
"ENSG00000196576.15",0.395182254430006,8.58634872031535,1.77768531027306,0.0925482759752793,0.152781158088854,-5.61592194460912
"ENSG00000164778.4",2.4747379601348,-2.65877075252557,1.77745967799205,0.0925864847451742,0.152831005457847,-4.62940138817616
"ENSG00000117133.11",0.380752471869948,4.43060792323863,1.77679776912579,0.0926986523085815,0.152995712020498,-5.66036173846208
"ENSG00000143420.19",0.390373787274914,6.964028133443,1.77677619911826,0.0927023095694669,0.152995712020498,-5.70780993600844
"ENSG00000005238.20",0.724677025747269,3.6283593243163,1.77669631249688,0.0927158556861826,0.153004828212068,-5.53211397463421
"ENSG00000048540.15",1.05133164172921,-0.934489734120565,1.7764633482033,0.0927553685399227,0.153049176683084,-4.87671514532516
"ENSG00000225171.2",1.2103096937297,-2.06408052618111,1.77644324442724,0.0927587790100549,0.153049176683084,-4.72800574122601
"ENSG00000143486.16",0.418095731192733,5.54394674431539,1.77585075623833,0.0928593397136043,0.153201844897739,-5.73391640238403
"ENSG00000128578.10",1.46322794248295,-0.778997360784808,1.77567028877252,0.0928899886178268,0.153239154304921,-4.88386765450104
"ENSG00000013561.18",-0.496494724853165,5.14533568064008,-1.77532715783816,0.0929482870729307,0.153322066342755,-5.74448561578294
"ENSG00000167759.13",2.78496632784452,-3.69896091667152,1.77519016423126,0.0929715713925634,0.153347211761564,-4.51775551397783
"ENSG00000272356.1",0.81636385485091,-0.347103483106058,1.7748288746963,0.093033002873465,0.153435267277994,-4.96770490724576
"ENSG00000225792.2",-1.25515090510194,0.668725761724082,-1.77465048653493,0.0930633479525729,0.15347204255525,-5.12177968754282
"ENSG00000186407.7",-1.24034067918769,-0.219812055481403,-1.77424709077527,0.0931320002006887,0.153571978888772,-5.0170528743637
"ENSG00000139266.6",1.24401019901823,3.20381968788154,1.77393526502229,0.09318509875656,0.153646252570685,-5.45160635318564
"ENSG00000163521.16",0.575229796344773,2.61729583033631,1.77371733678269,0.0932222238355258,0.15368503742844,-5.38557386493922
"ENSG00000251365.4",1.49892756590336,-2.48879443745017,1.7736382246092,0.0932357041453859,0.15368503742844,-4.67517070584036
"ENSG00000115233.12",0.446438056828649,5.12921817323064,1.77363387937462,0.0932364446003265,0.15368503742844,-5.72175382323286
"ENSG00000091527.16",-0.353788960653205,6.76404879067998,-1.77359534060363,0.0932430120702559,0.15368503742844,-5.72737025971124
"ENSG00000154175.18",-1.2934592973832,2.56998875320995,-1.77356071999768,0.0932489121813083,0.15368503742844,-5.39452343381077
"ENSG00000132635.17",0.485683118910843,4.78855956681225,1.77315715020315,0.093317713322673,0.153785140282556,-5.6979255857892
"ENSG00000227141.2",2.31505545023727,-4.2884585731545,1.773091640998,0.0933288855930766,0.153790263178776,-4.47846318449449
"ENSG00000206573.9",0.549833290905473,2.78758576529952,1.77291563878021,0.0933589076687909,0.153826443806409,-5.4150359947534
"ENSG00000035862.12",0.706125620512533,6.64587474102817,1.77223950354109,0.093474319578608,0.154003301918038,-5.72372211137343
"ENSG00000141854.9",1.0903569511532,3.06583354181102,1.77182643681444,0.0935448885153902,0.154106254968085,-5.43990616173698
"ENSG00000135720.13",0.5419920734049,5.15857379341196,1.77156377311124,0.093589786499491,0.154166903447771,-5.72261917965147
"ENSG00000172809.13",0.426132056520485,7.7130497233791,1.77136891444605,0.0936231064638228,0.154208471066416,-5.67840613831379
"ENSG00000183091.19",2.30576483778281,2.4959995157781,1.771264068166,0.09364103898446,0.154224688731574,-5.32871816932637
"ENSG00000066044.15",0.325350864108489,5.7213844447245,1.77086883272025,0.0937086654834096,0.154322741395353,-5.74636306929157
"ENSG00000142920.17",0.818354736437651,1.01616284399958,1.76998633424848,0.093859818278051,0.154544975924833,-5.16011373704427
"ENSG00000137801.11",-0.941745009198256,7.28576158097104,-1.76998633365552,0.0938598183796844,0.154544975924833,-5.7101842246032
"ENSG00000165556.10",2.88249656997725,-3.72678150490064,1.76848017962094,0.0941182800353797,0.154957168235045,-4.52402406507765
"ENSG00000121743.4",1.5465211167402,-3.2067286069145,1.7683824648154,0.0941350696371804,0.154971432725102,-4.60106201717214
"ENSG00000135624.16",0.352258302742555,7.07036296758642,1.76826041693736,0.094156043869124,0.154985244383338,-5.71680178229508
"ENSG00000173868.12",-1.02542063197747,-1.3723064621011,-1.76815241442668,0.0941746077613762,0.154985244383338,-4.86700033536548
"ENSG00000162222.14",0.436507621366887,3.3523258885389,1.76812752929268,0.0941788855666138,0.154985244383338,-5.51470964462487
"ENSG00000198546.15",-0.660066303257028,2.52707326310058,-1.76809989315735,0.0941836364727592,0.154985244383338,-5.3936468504273
"ENSG00000135045.7",-0.659009100900555,1.33497125496608,-1.76807428783647,0.0941880384493328,0.154985244383338,-5.21109542115119
"ENSG00000168427.9",1.72317283188995,-1.77513967997787,1.76804998156597,0.0941922172633844,0.154985244383338,-4.7676426960277
"ENSG00000229618.3",1.68753520166359,-3.99198852574863,1.76745828985246,0.0942939926295114,0.155139322587133,-4.51801198615183
"ENSG00000107404.20",-0.427307416363647,5.6126488294462,-1.76732839162172,0.0943163488945883,0.155144043792066,-5.76502776939998
"ENSG00000237356.7",0.947000769564585,-1.02244115357589,1.76730755121095,0.0943199360836485,0.155144043792066,-4.88170425770547
"ENSG00000228801.6",-0.449476134823565,1.9798227548245,-1.76729982420421,0.094321266137217,0.155144043792066,-5.30310387398859
"ENSG00000257660.5",-1.03069109118143,-2.01311970793827,-1.76693925948152,0.0943833484756234,0.155223084070756,-4.77604796606861
"ENSG00000135974.10",0.37152282658418,3.51535001584431,1.76692620427337,0.0943855969991905,0.155223084070756,-5.54644727558378
"ENSG00000219665.8",0.901974937056085,-0.544189311107637,1.7665459010398,0.0944511178119279,0.155317444292903,-4.94877845303945
"ENSG00000179698.14",1.14757428464401,1.33057481059315,1.76640395026661,0.094475584041453,0.155344283027726,-5.20598293878839
"ENSG00000171747.9",-1.39489151425032,6.87042835209683,-1.76526409026721,0.0946722470246437,0.155654232349483,-5.73848069485506
"ENSG00000111011.18",0.297859091633232,5.47459038463459,1.7651139573861,0.0946981763593278,0.155683442765718,-5.75255829177229
"ENSG00000152669.9",2.3070728703065,-1.3183878533847,1.76468736597976,0.0947718863481668,0.155791192590264,-4.80422112621047
"ENSG00000167632.18",0.411618019094202,4.94393195243161,1.76454817842928,0.094795947118063,0.155812577355685,-5.72638029678943
"ENSG00000105880.7",1.75306764093836,-4.01611239694815,1.76448451403046,0.0948069542871911,0.155812577355685,-4.51980372452757
"ENSG00000205413.8",0.738315202311208,3.02238026443459,1.76447034384317,0.0948094043735701,0.155812577355685,-5.45782015248122
"ENSG00000272468.1",2.47156872682344,-3.70267725186018,1.76406563077447,0.0948794042554962,0.15591418214379,-4.53900114711128
"ENSG00000118855.21",-0.446316418018782,5.34068926493848,-1.76393701695914,0.0949016589358983,0.15593731706948,-5.76728282800587
"ENSG00000183207.14",0.307845321029428,5.82870647791948,1.76375853676288,0.0949325497620264,0.15597463723823,-5.75846962388032
"ENSG00000196388.8",0.50396370110294,0.871075497807661,1.76367095780085,0.0949477108683405,0.155986109198121,-5.15433884732291
"ENSG00000205730.6",0.809955926243868,3.9499317343993,1.76361226868766,0.0949578719281784,0.155989365496487,-5.59613305628267
"ENSG00000118162.14",0.601927996701352,2.32886952625036,1.76296033241658,0.0950708076361192,0.156161436847478,-5.35763916397968
"ENSG00000168275.16",0.428519425970963,3.58852518586833,1.76288136027133,0.0950844960037762,0.156170470873581,-5.56086094157081
"ENSG00000204616.11",2.03607441915824,-0.519364871494457,1.76271325041253,0.095113640459977,0.156192509068125,-4.91859340079572
"ENSG00000177352.10",-0.375124312226324,3.54179469792331,-1.76270948569406,0.0951142932213302,0.156192509068125,-5.58299860881998
"ENSG00000107341.5",-0.336651380721598,6.11376409024477,-1.7626570096287,0.0951233924074978,0.156194002582505,-5.76645428195206
"ENSG00000128536.16",-0.867920084762881,1.60656049398406,-1.76243547495838,0.0951618141712636,0.156243639796345,-5.25609112372494
"ENSG00000168772.11",-1.20397785364636,0.916068515012986,-1.76204291544737,0.0952299306886629,0.156342019290194,-5.16964164756872
"ENSG00000253293.5",3.51914662603689,-3.02102682028971,1.76137696762819,0.0953455822114876,0.156518414868092,-4.58823992649238
"ENSG00000068366.20",1.10246489811667,4.91707202394525,1.76058188388029,0.0954838199515653,0.156731854214326,-5.69542188265281
"ENSG00000008517.18",-0.901286321880836,7.0833376092264,-1.76003487465339,0.0955790271825654,0.156874630501367,-5.73627066571555
"ENSG00000254612.2",0.650768125876559,1.02860360562058,1.75960703349402,0.0956535506431039,0.156977528156679,-5.18045605951764
"ENSG00000182885.17",1.03799762007819,0.212778396187197,1.75958045878697,0.0956581812204765,0.156977528156679,-5.0604884591973
"ENSG00000108963.19",-0.39898703912467,3.41072254404166,-1.75882505896545,0.0957898892775439,0.157180140093033,-5.56656966674187
"ENSG00000117472.10",0.929131039618737,2.7912086775066,1.75848425961066,0.095849361057553,0.15726419598156,-5.4278241699404
"ENSG00000163682.17",0.412780237028742,8.12840191126568,1.75810449176197,0.0959156708939311,0.157359455938843,-5.67538082240186
"ENSG00000146707.14",0.744123441336864,0.99755181732007,1.75805276862489,0.0959247051596121,0.157359772755382,-5.17695764949434
"ENSG00000228022.6",1.67131430781014,-3.40472966627602,1.75800891392108,0.0959323656578662,0.157359772755382,-4.59259592746917
"ENSG00000168334.9",1.8028085591635,-3.46951320029604,1.75791523416794,0.0959487313290645,0.15737308255142,-4.58345725394227
"ENSG00000275549.1",-1.01506123817271,-0.945169227027805,-1.75760904959808,0.0960022381006011,0.157447302868231,-4.94428842685344
"ENSG00000169760.17",3.40821941383604,-2.36050226724202,1.75740961097693,0.0960371046028778,0.157490942303189,-4.66513397908668
"ENSG00000116991.11",0.878558824760099,3.79156688091765,1.75733167672815,0.0960507323083166,0.157499747793329,-5.58011806473691
"ENSG00000109705.8",1.72600412774101,-3.8771098307824,1.75695734343936,0.0961162122316704,0.157593569436246,-4.54476386133299
"ENSG00000239213.6",0.544710155881054,0.345387025646849,1.75676808660139,0.0961493325745973,0.157634322261044,-5.0944835006234
"ENSG00000204619.8",0.256743497519693,5.64119419710953,1.75658033810837,0.0961821987490114,0.157674651413198,-5.76973867106536
"ENSG00000142530.11",-0.603649844757553,0.657440820559317,-1.75646623524264,0.0962021777093883,0.157693849013619,-5.14725491792401
"ENSG00000177675.9",-1.37044621329727,0.557404098526378,-1.75596531927674,0.0962899287668676,0.15782412525281,-5.13812809674584
"ENSG00000227392.2",-1.10917151725729,1.21880640313016,-1.75590797779037,0.0962999783502006,0.157827033350092,-5.21521613920214
"ENSG00000073008.15",-0.363210945215286,5.44889597972634,-1.75576220630273,0.096325530145143,0.157855345499929,-5.78080446274823
"ENSG00000066405.13",2.50067124845087,-2.4780303924135,1.75569198241864,0.0963378415555746,0.15786195671002,-4.67761532569284
"ENSG00000165271.17",0.492540604712127,5.07775579070317,1.7556124557739,0.0963517855442069,0.157864608915643,-5.74553259471169
"ENSG00000266028.7",0.559802738755457,3.81345601314491,1.75558833762866,0.0963560147014997,0.157864608915643,-5.60194105232677
"ENSG00000132432.14",0.363769561763002,4.94062669161149,1.75527084805083,0.096411702063626,0.157922366036431,-5.74301096166147
"ENSG00000236859.7",0.506518579619315,1.4229640745003,1.75526330095853,0.0964130261562731,0.157922366036431,-5.24099088717107
"ENSG00000175854.14",-0.509582717588692,3.58760288621765,-1.75522633105178,0.0964195125356158,0.157922366036431,-5.60586847829847
"ENSG00000182196.13",1.16445065261845,-2.22176633426025,1.75519853683363,0.0964243892876592,0.157922366036431,-4.74234617480983
"ENSG00000169504.15",-0.884612252347044,6.05415978289603,-1.75503706714569,0.0964527248714452,0.157955209406509,-5.78324133268011
"ENSG00000162755.14",0.671381592320129,2.23320444688673,1.75492785916729,0.096471893383549,0.157973036027393,-5.35499885418363
"ENSG00000230555.2",-0.762562076255102,-0.0465037968602125,-1.75468889278406,0.0965138490195796,0.158028170372718,-5.06713451999652
"ENSG00000211662.2",-2.10464343867733,1.40252405216989,-1.75438696831884,0.0965668809422828,0.158101429593203,-5.24099052765377
"ENSG00000112306.8",0.529976540157891,8.6307411627396,1.75402527999635,0.0966304434757518,0.15819191570554,-5.64948451542996
"ENSG00000168243.11",2.68981668093663,-2.61409972395877,1.75338564209358,0.0967429413574991,0.158362490564778,-4.66405426286976
"ENSG00000059122.17",0.574686351183286,4.40191613229586,1.75323191710572,0.0967699950572793,0.158393181061829,-5.68450253095043
"ENSG00000153012.12",1.19414675890067,-0.109060154371471,1.75297777348439,0.0968147356014673,0.158429563582922,-5.02374450835306
"ENSG00000136002.20",1.495821243155,0.178614663283785,1.75297396995626,0.0968154053274004,0.158429563582922,-5.05625348481714
"ENSG00000116954.8",0.572706231609303,3.61635801939035,1.75296409776751,0.0968171436429822,0.158429563582922,-5.57454851857841
"ENSG00000123119.12",1.51263987274142,-0.680920194409289,1.75210825686491,0.096967944917827,0.158660838258062,-4.93214620538825
"ENSG00000242086.8",0.711912953851436,3.77957422101868,1.75206759385827,0.0969751149105614,0.158660838258062,-5.59425377698355
"ENSG00000184831.14",0.462181216867378,3.23841649554427,1.75193326943247,0.0969988032268005,0.158685981741426,-5.52159982466511
"ENSG00000110958.16",0.281098346940786,7.4672287196053,1.75174248051491,0.0970324577746149,0.158727423850884,-5.72363538320171
"ENSG00000211450.10",-0.42953462729167,2.03042919446183,-1.75129424837216,0.0971115643506655,0.158843203713198,-5.33579807852212
"ENSG00000163909.8",0.820287763337386,3.78014215290015,1.75072754154612,0.0972116601297093,0.158993292341464,-5.59314054578349
"ENSG00000069018.19",2.51787730933974,-3.98646975595513,1.75054976532198,0.0972430786703289,0.159031040679173,-4.53161154580197
"ENSG00000107175.12",0.461609978450365,4.70210375299142,1.7504749111745,0.0972563103423418,0.159039042343234,-5.72680920349663
"ENSG00000162419.13",0.335142027316916,3.28641393159143,1.7501810869952,0.0973082635853184,0.159090847869403,-5.53698024692507
"ENSG00000068878.15",-0.361488404789956,6.0322690325983,-1.75017321245499,0.0973096562727434,0.159090847869403,-5.7879490746768
"ENSG00000148204.12",1.51996009155693,-2.80957328226139,1.75010853319181,0.097321096070839,0.159090847869403,-4.67366777901394
"ENSG00000070495.15",0.450371756983833,3.98877991008192,1.75010705759465,0.097321357072794,0.159090847869403,-5.64169470507336
"ENSG00000204231.11",0.268473742505628,5.29283039479967,1.74937821433474,0.0974503483037575,0.159266134795626,-5.77311375500748
"ENSG00000175575.13",-0.531339515458563,3.47385972999684,-1.74937513951377,0.0974508928019598,0.159266134795626,-5.59517853421454
"ENSG00000148484.18",0.484716214129463,5.57043385308488,1.74935963470473,0.0974536384786578,0.159266134795626,-5.77442693150194
"ENSG00000254536.2",0.965711388923423,-1.51420962881041,1.74924500582007,0.0974739396732156,0.15928566339196,-4.84544372467825
"ENSG00000105464.3",1.24690367354165,-0.200837400914103,1.74910463569429,0.0974988047330685,0.159312645979188,-5.01532786724676
"ENSG00000170043.12",0.434660588849223,4.87752157815518,1.7488758798667,0.0975393381617166,0.159365223800245,-5.74549974226946
"ENSG00000140264.21",-0.476263653710916,7.20490352569062,-1.74841781039324,0.0976205478063012,0.159484245996383,-5.74701939048856
"ENSG00000084090.13",0.256429192295501,6.81173462513254,1.74787897938493,0.0977161504698823,0.159626759893927,-5.761194152557
"ENSG00000213928.9",0.631220377092702,1.12321853208885,1.74764014660051,0.0977585515991562,0.159682348072894,-5.21176533101927
"ENSG00000092140.16",0.381016753310572,2.75858145959025,1.74750216367067,0.0977830556426534,0.159708695488283,-5.45324627206506
"ENSG00000154099.18",1.24668674971174,-1.07296520006178,1.7473067892824,0.0978177608034428,0.159747389247742,-4.89679280069142
"ENSG00000186832.9",2.72161791632439,-2.06824775900577,1.74727449572144,0.0978234982709933,0.159747389247742,-4.73309899783085
"ENSG00000224769.1",1.38976204757206,0.447501934475639,1.74677850711699,0.0979116552513199,0.159877661725443,-5.10534657109545
"ENSG00000165476.14",-0.501849949419706,5.22161859348339,-1.74642394482036,0.0979747173523989,0.159966938562191,-5.79254355182322
"ENSG00000113088.6",-1.62033178068943,-0.850603098108306,-1.74603395925759,0.0980441204737865,0.160066552446161,-4.97483943629508
"ENSG00000124155.18",0.346952281443542,6.42529796498914,1.74581378040875,0.0980833230561151,0.160116848183363,-5.77732593100527
"ENSG00000272574.1",-1.53136447838187,-1.9525675082982,-1.74493266231137,0.0982403411427606,0.160348974506461,-4.81802113670717
"ENSG00000205220.12",-0.674864517701427,3.22347898672784,-1.74492149502204,0.0982423325874581,0.160348974506461,-5.55927943189602
"ENSG00000101997.13",0.354151522979131,4.10986419498985,1.74463932946929,0.0982926623308147,0.160417393117688,-5.6716003526354
"ENSG00000175104.15",-0.398932694611747,3.58499354464482,-1.74451550706047,0.0983147555343383,0.160439720848028,-5.62027499648539
"ENSG00000273486.1",0.615087613948158,-0.166258394435129,1.744355152116,0.0983433735091009,0.160472691612386,-5.0439608987336
"ENSG00000107863.18",0.428230749438678,5.2404141312257,1.74428494251337,0.0983559058392789,0.160479411084501,-5.77386413668779
"ENSG00000100033.16",-1.28317775133632,1.18230889368839,-1.74348499386752,0.0984987934919572,0.160698801495176,-5.22994844934516
"ENSG00000178105.11",0.442785813130358,3.98659428507625,1.74327419179479,0.0985364771170014,0.160746530799371,-5.65108095362347
