"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000204138.13",-0.585209704145564,5.31657323500647,-3.83673971320478,0.0026817125407264,0.00779302477171019,-2.32343914867435
"ENSG00000141854.9",1.32207185331322,3.06583354181102,3.83629556787206,0.00268379111608361,0.00779787692960795,-2.2171314256135
"ENSG00000132000.13",2.01981977464054,-0.972914394493104,3.83554290764561,0.00268731732974643,0.00780693314743699,-1.55884999587309
"ENSG00000065665.21",-0.939720805379891,2.72887123272748,-3.83537677212158,0.00268809632025023,0.00780738290332164,-1.97051609315406
"ENSG00000165802.23",0.775133988553974,4.96982436980016,3.8353352876157,0.00268829087280375,0.00780738290332164,-2.28766988814017
"ENSG00000104974.12",-2.03448193187694,-0.785828136748773,-3.83508483597143,0.00268946574141884,0.00780960575827346,-1.55356362730483
"ENSG00000143442.22",1.03705011996613,5.94712225994528,3.83319260718342,0.00269835936857427,0.007834238069333,-2.30924791228833
"ENSG00000111404.7",-1.69710144413704,-1.04431683296303,-3.83257229204365,0.00270128151575853,0.00784152832093558,-1.63584662945969
"ENSG00000124508.17",0.912534356313943,3.24861273840396,3.83116020989379,0.00270794568873299,0.00785967739697393,-2.10416778722015
"ENSG00000236283.5",-2.23010903605789,-0.178750133736357,-3.83066319814704,0.00271029532720714,0.00786530013397665,-1.692760510238
"ENSG00000119509.13",-0.93627946251799,3.47466030541837,-3.83057180022022,0.00271072764323048,0.00786535792053731,-2.07687135600205
"ENSG00000162997.15",1.34596780016682,-0.0190051380419132,3.8302361549277,0.00271231587150581,0.00786876913619696,-1.73694373096898
"ENSG00000132128.16",0.692185383323011,5.94039949347558,3.82980254296288,0.00271436908977233,0.00787352810344302,-2.3191185321316
"ENSG00000153574.9",1.22140740572272,3.18675568087386,3.82949985719716,0.0027158033053481,0.00787611338004702,-2.02403173837153
"ENSG00000148346.12",2.4610448701974,3.22802114527799,3.82944015413304,0.00271608628883018,0.00787611338004702,-2.08908753009168
"ENSG00000137878.17",2.11433225718207,-0.178735077697926,3.82924910278454,0.00271699204824208,0.00787754216237047,-1.60480916499725
"ENSG00000196652.12",0.73993503930114,3.23773012800035,3.8286047315879,0.00272004926568716,0.00788520741680886,-2.13111073869611
"ENSG00000196338.13",1.48078592155021,-0.504714702000786,3.82827590206234,0.00272161076732327,0.00788853503866101,-1.68742284911683
"ENSG00000166750.10",1.19449538935178,4.16874327456445,3.82797994090224,0.00272301698077438,0.00789141161788921,-2.10605780987859
"ENSG00000204421.3",3.03578983682195,-4.41427268802128,3.82780688395479,0.00272383958208755,0.00789259624879575,-1.42240238310416
"ENSG00000255750.6",3.39077432721224,-2.72893935114273,3.82729064702625,0.0027262949672099,0.00789851095467526,-1.42616883847917
"ENSG00000196511.14",-1.30722685985005,1.58547081897627,-3.82684691115334,0.00272840734390406,0.00790343026472332,-1.93162497620213
"ENSG00000147535.17",0.861572123498067,4.72541554033376,3.82660364773854,0.00272956610232839,0.00790558613570341,-2.29208683805459
"ENSG00000147996.16",-1.04063110779365,1.77007725717651,-3.82651289799728,0.00272999850903781,0.00790563795389754,-1.89888819322442
"ENSG00000171634.18",0.79117467584372,5.32604639436503,3.82580944518564,0.00273335274291533,0.0079141496148294,-2.30078906450576
"ENSG00000041802.11",0.641430384922709,5.00248538012383,3.82552237449432,0.00273472278994436,0.00791691454915284,-2.3181068531714
"ENSG00000090989.18",0.701986920787128,3.64488079312047,3.82448082376149,0.00273969956399512,0.00793011839194339,-2.1742002859019
"ENSG00000241288.8",1.46373988738554,-0.339928129655776,3.82415478338332,0.002741259385587,0.00793244054156189,-1.72411333702116
"ENSG00000108641.19",0.920456828807688,2.93928637632858,3.82413926251997,0.00274133366240743,0.00793244054156189,-2.15563184894103
"ENSG00000165730.16",1.56055403165608,-0.86325009692626,3.82352995646235,0.00274425120959275,0.00793967825688,-1.72606154243013
"ENSG00000226652.3",2.61836142961779,-3.13735444389434,3.82294586191788,0.00274705105065676,0.00794657328046802,-1.3776815211896
"ENSG00000164687.11",1.53665179963832,0.199211792860952,3.82110445564772,0.00275589713155964,0.00797095391160227,-1.67962209093051
"ENSG00000184319.16",1.20223389490506,1.90948010639917,3.82004183161061,0.0027610153559044,0.00798454660618783,-1.9040994654636
"ENSG00000139572.4",2.99368120749362,-2.79639182589845,3.81958279005228,0.00276322940999427,0.00798973791804286,-1.4034026258094
"ENSG00000075426.12",1.17494149733813,5.72442231167764,3.81934571453183,0.00276437359395133,0.00799183464966496,-2.26830664325733
"ENSG00000237400.1",-3.8956556671542,-5.45400769237397,-3.81857722644638,0.00276808587265015,0.00800135401078867,-1.37276100541968
"ENSG00000148331.12",0.966931113554922,3.62187652339406,3.81806918983286,0.00277054283746139,0.00800609825605131,-2.16476061152833
"ENSG00000197841.15",-0.840897387931871,2.9918065241341,-3.81806425376341,0.00277056672031977,0.00800609825605131,-2.08000888638348
"ENSG00000255302.5",-0.747237651223315,6.45353589687813,-3.8171703120077,0.00277489551275422,0.00801739239800765,-2.3522031659711
"ENSG00000225138.8",1.54348136583307,3.0324445975536,3.81698659402045,0.00277578600824968,0.00801875049217479,-2.13926842653247
"ENSG00000119004.16",-0.737542816452746,4.49108020688882,-3.81670641604472,0.00277714462180198,0.00802146027972246,-2.3209512323515
"ENSG00000088448.14",1.03420084757061,6.15309995374455,3.81486994394648,0.00278606691437631,0.00804601274848348,-2.3422170080469
"ENSG00000072415.10",-0.982847763649768,4.35790988104621,-3.8146581238045,0.00278709792320307,0.00804777162624208,-2.25022542881773
"ENSG00000131828.14",-0.772109885830247,5.99008804717604,-3.81401558687279,0.00279022780744626,0.00805558957669013,-2.37360508810437
"ENSG00000152580.8",-2.00654764559114,-0.676094204312499,-3.81378110612023,0.00279137089969449,0.00805679874952658,-1.64589976103145
"ENSG00000152763.17",1.16338967192085,1.15209837324448,3.81375637067869,0.00279149151304906,0.00805679874952658,-1.89477483474181
"ENSG00000101811.14",1.05593059477962,2.85972891440213,3.81292472459107,0.00279554986918106,0.00806729113406282,-2.01836462250536
"ENSG00000130684.14",1.32456781269561,0.430191700542321,3.81107118285918,0.00280461694368585,0.00809223212556376,-1.7770371241259
"ENSG00000259038.1",-2.33160488530305,-1.82761470825985,-3.81072208590817,0.00280632804022463,0.00809594439315749,-1.63743235338396
"ENSG00000235961.6",-2.51629337351108,1.82480101495878,-3.81004489054931,0.00280965038697374,0.00810334661035387,-2.09648679508777
"ENSG00000075142.14",1.10328336183006,4.62228092258927,3.81002589007457,0.00280974366266098,0.00810334661035387,-2.29189321046585
"ENSG00000176390.12",0.853277377065866,2.58771476225162,3.80983274343212,0.00281069202516674,0.00810475807361355,-2.02296199991885
"ENSG00000174837.15",-2.63511696171869,-1.09398398429657,-3.80974020546431,0.00281114650981257,0.00810475807361355,-1.4960347221502
"ENSG00000111737.12",0.718198014499865,4.8363038603276,3.80966662560324,0.00281150793912685,0.00810475807361355,-2.2896136541447
"ENSG00000227619.3",4.02714443378644,-1.7032253990898,3.80924931903505,0.00281355868653327,0.00810944404859643,-1.44545396260908
"ENSG00000140988.16",1.1196052649068,8.90452521909994,3.80890858779204,0.00281523427058234,0.0081130474476498,-2.2212064118544
"ENSG00000184990.13",-0.942766341873006,5.28565291815474,-3.8086212503558,0.00281664808631518,0.00811562219197071,-2.38286328595249
"ENSG00000165506.15",-0.892200942234323,3.36392115139665,-3.80855406726188,0.00281697876000661,0.00811562219197071,-2.21510341851532
"ENSG00000124214.20",-0.580095588092699,7.26002900541779,-3.80813891325119,0.00281902302916135,0.00812028503430982,-2.34846470216268
"ENSG00000227799.1",1.33832794731785,-0.777135586434327,3.80802580985138,0.00281958022990207,0.00812066356760681,-1.66873776291796
"ENSG00000147804.10",1.42949560156632,3.20424877334936,3.80698356683482,0.00282472017226407,0.00813423873251099,-2.22113107635473
"ENSG00000213995.11",-0.961876540631505,5.66814122089192,-3.80683471537425,0.0028254550405198,0.00813512659009567,-2.38455169477864
"ENSG00000131386.19",-2.21104816114062,0.101195431850265,-3.80634942623529,0.00282785224848105,0.00814079971064611,-1.65966866021847
"ENSG00000128908.17",0.582910736139164,4.64476059256896,3.80621421289023,0.00282852054327257,0.00814109038544689,-2.31253210665257
"ENSG00000103121.9",-0.998277206677663,3.59520299998912,-3.80615627726059,0.00282880694129386,0.00814109038544689,-2.26915016274154
"ENSG00000147027.4",-1.52995542214881,4.18963960772066,-3.80595479711275,0.0028298031682809,0.00814207884571496,-2.06289308432953
"ENSG00000029364.12",-0.866332117626259,6.09973697771723,-3.80585643307101,0.00283028966511791,0.00814207884571496,-2.3872015694518
"ENSG00000273058.2",1.80238526808472,-0.642805980855702,3.80582783128673,0.00283043114236002,0.00814207884571496,-1.70950432774404
"ENSG00000168818.10",1.04545108208774,4.85712303065131,3.80472206400026,0.00283590637075571,0.00815659874876384,-2.33016630433219
"ENSG00000188352.12",1.13699454784628,3.89358383519597,3.80391591991801,0.00283990490785252,0.00816590846928162,-2.12373394669295
"ENSG00000065361.16",1.25279484375907,7.65533218744949,3.80389685906636,0.00283999952164141,0.00816590846928162,-2.28129839795902
"ENSG00000180884.10",1.16116355534846,1.52584452469707,3.80204523192564,0.00284920613131771,0.0081911455134898,-1.89260028326853
"ENSG00000228302.2",1.49393734050286,-0.929688512615513,3.80181750924103,0.00285034053603059,0.00819317177139042,-1.66170360407813
"ENSG00000134539.17",-2.09568741264508,0.849534167771426,-3.80135492662377,0.0028526463372343,0.00819856403612605,-1.78409361319326
"ENSG00000211899.10",-2.6145897243158,5.65855192421341,-3.80109392439469,0.0028539481862987,0.00820106973166926,-1.9180386076565
"ENSG00000154359.13",-0.811562746786563,3.65986716125817,-3.80025592635012,0.0028581321761848,0.00821100580864175,-2.15841289108022
"ENSG00000174514.13",1.47597031324769,1.22368921137976,3.80022895093602,0.00285826696537189,0.00821100580864175,-1.9105725769232
"ENSG00000138678.11",-2.25163251240611,2.54247249572811,-3.79912842082406,0.00286377163549433,0.00822558021568492,-1.88355283106481
"ENSG00000117153.16",0.870345961671615,4.69983281784121,3.79864266171066,0.00286620480654278,0.00823132932847219,-2.30123229140459
"ENSG00000263002.8",0.90221275412734,2.35457069405191,3.79764513718848,0.0028712081150676,0.0082444566652468,-2.05623821880591
"ENSG00000131446.17",-0.984446727250723,7.20566454976864,-3.7975361289976,0.00287175541694756,0.00824478689026401,-2.37321602824005
"ENSG00000153187.20",0.710679807941438,8.11353859989097,3.79727607842256,0.00287306149892538,0.00824729513960038,-2.31647366736433
"ENSG00000272402.1",-1.15602851525856,-0.433821729304258,-3.79613253237352,0.00287881215091695,0.00826255911847827,-1.7915576575855
"ENSG00000236438.7",2.55080935429643,-2.52272461348636,3.79527776931929,0.00288311834147386,0.0082736733386382,-1.51794068270243
"ENSG00000133112.17",-1.0840720013237,10.043989452321,-3.79507080683366,0.0028841619934718,0.00827542312915514,-2.19091465612612
"ENSG00000102158.20",-0.752980996543388,6.67378385792379,-3.79456793647608,0.002886699450321,0.00828145786951295,-2.40389114216502
"ENSG00000166226.13",1.34853666767594,6.48457781334486,3.79374035660394,0.00289088039724444,0.00829155396576461,-2.37035546270167
"ENSG00000214182.5",1.21234296845045,-0.18874701492905,3.79369925911811,0.00289108818542023,0.00829155396576461,-1.7614836887248
"ENSG00000102078.16",1.15808336476538,2.06995522066497,3.79293252141036,0.00289496762903993,0.00830143175778825,-1.99153812550644
"ENSG00000135318.12",-2.31173636001215,4.90160560789769,-3.79193574915844,0.00290001901600262,0.008313426131493,-2.37029768290853
"ENSG00000230074.3",-1.18568762952089,1.59705732906051,-3.79193511467264,0.00290002223431328,0.008313426131493,-1.9303927944879
"ENSG00000167778.9",0.797491386060059,5.13672018366161,3.7914327034102,0.00290257178034853,0.00831948436952317,-2.33590700184907
"ENSG00000178035.13",0.89212360749548,6.0596678911405,3.79069146153082,0.00290633753072308,0.00832902620374914,-2.38764815853273
"ENSG00000274114.2",-1.90429712771362,-1.89477692199956,-3.7905904464848,0.00290685111079188,0.00832924259357967,-1.69709990199182
"ENSG00000101346.14",-0.800899069049571,5.95317145398139,-3.79050482696818,0.0029072864904289,0.00832924259357967,-2.41579802949911
"ENSG00000214212.9",-1.91104272529601,-0.013724087623873,-3.78981121384435,0.00291081603353714,0.00833784127345442,-1.72362120082187
"ENSG00000171681.12",0.675585110086633,5.57724174989612,3.78974323776876,0.00291116217700991,0.00833784127345442,-2.39315190830162
"ENSG00000234155.1",-2.15965392211334,1.05325703761561,-3.78933605527684,0.00291323649650864,0.00834252949871063,-2.05073653450407
"ENSG00000164597.15",0.904501018990301,3.8717737602276,3.78917796250584,0.00291404228379885,0.00834358421207202,-2.20234546402937
"ENSG00000130772.14",-0.764675807388914,3.38997837587021,-3.78876374302133,0.00291615462248843,0.00834837900932142,-2.2141567614484
"ENSG00000243927.6",-0.902291774325307,3.67687301667778,-3.78856859892912,0.00291715032039414,0.00834997612345144,-2.26747842679508
"ENSG00000149527.18",-2.31205145090478,1.06486389321374,-3.78845372439361,0.00291773661733741,0.00835040107530899,-1.87074197186344
"ENSG00000176593.8",1.37757259458593,0.939503845791274,3.78652184663483,0.00292761480020972,0.0083774147741335,-1.94899882329819
"ENSG00000130723.21",0.89282344918701,5.66332334182228,3.78598780785148,0.00293035156767154,0.0083839881636111,-2.35255529809161
"ENSG00000101447.15",1.66238689368781,1.91329588491203,3.78585529815655,0.00293103104405919,0.00838467437712567,-1.98265705465741
"ENSG00000188483.8",1.32642109965876,2.74647982834288,3.78437665229235,0.0029386242195172,0.00840513514016677,-2.13544553421396
"ENSG00000130038.10",1.88834709134396,1.81156543543728,3.78288589360557,0.002946300170958,0.00842582648980523,-1.89073765231686
"ENSG00000127533.4",2.1403245682612,0.421823100075781,3.7825377699289,0.00294809564927697,0.00842969718485913,-1.69090199806329
"ENSG00000235529.1",-2.52745558751838,-1.28619842645436,-3.78094807649958,0.00295630900907653,0.00845191506837169,-1.66933983927081
"ENSG00000250012.2",-1.84303019657496,-0.159078095441791,-3.78056956145565,0.00295826813858579,0.00845437450606727,-1.75792548674777
"ENSG00000177807.10",-1.66705838288215,-0.0514180699963229,-3.78053971516819,0.00295842267492748,0.00845437450606727,-1.68448131759058
"ENSG00000122674.12",0.899790321839149,1.7833236269597,3.78052494919005,0.00295849913241889,0.00845437450606727,-2.02968040688128
"ENSG00000112335.15",-0.72736573422203,6.39824802983732,-3.77944717843663,0.00296408529032106,0.00846906886247241,-2.43251227479104
"ENSG00000277715.1",1.5921342436356,-1.03076727187058,3.77935241198179,0.00296457699202554,0.0084692049718261,-1.71353752853685
"ENSG00000225439.3",1.69955608927161,-0.631855148415764,3.77889956372231,0.00296692778719462,0.00847465130408504,-1.69406651281803
"ENSG00000248592.7",-1.63030048077504,-1.77570144710049,-3.77874083951485,0.00296775220118032,0.00847573674467072,-1.61134824031199
"ENSG00000173992.9",-1.25705241886714,5.68112031787337,-3.77837297635992,0.00296966379327172,0.00847905274550025,-2.43274820319141
"ENSG00000139722.7",1.24282676885825,3.96132138972965,3.77831085669999,0.00296998672209693,0.00847905274550025,-2.24059094029578
"ENSG00000253616.5",2.93597994060373,-2.69246666361231,3.77826078771827,0.00297024703191523,0.00847905274550025,-1.47428927644481
"ENSG00000176953.12",0.708467919731498,4.42478183031055,3.77779490252482,0.00297267031016088,0.0084847004123598,-2.35174487676864
"ENSG00000148488.17",-3.20614266955334,-0.734887745838232,-3.7767660877957,0.00297802887455332,0.00849872313264715,-1.58814080469627
"ENSG00000148925.11",0.939906920048924,3.64976477691449,3.77624063377719,0.00298076954116408,0.00850527179669079,-2.17966249046681
"ENSG00000227507.3",2.3200389101203,3.09090278561619,3.77520983605635,0.00298615355341618,0.00851839243584086,-2.13806161504048
"ENSG00000267221.3",1.33310388727668,0.464534158576961,3.77517485146535,0.00298633645935537,0.00851839243584086,-1.89416262288423
"ENSG00000064102.15",0.678954033958802,4.12861594438261,3.77510384105504,0.00298670775054886,0.00851839243584086,-2.29929712663794
"ENSG00000066827.16",0.914539582592993,2.69862778176508,3.77487089254074,0.00298792610015081,0.00852059308942528,-2.07908949475948
"ENSG00000270344.3",1.1639029484089,0.179196526540257,3.7742562727707,0.00299114310215956,0.00852849173933132,-1.81820422053271
"ENSG00000162086.16",0.793930521831493,3.59165211155097,3.77323728960405,0.00299648448022557,0.00854154795338325,-2.29751736214276
"ENSG00000170500.13",2.2488568990904,2.00455567596623,3.77321185325515,0.00299661794023109,0.00854154795338325,-2.01320956235848
"ENSG00000259065.2",-1.32274572461704,0.55866424373439,-3.77306361401915,0.00299739584732737,0.00854248858341714,-1.84550802566914
"ENSG00000136546.16",-2.38712442453045,-0.389188238598172,-3.771808760369,0.00300398923649396,0.0085590737720853,-1.7328487572581
"ENSG00000185942.13",-3.32138084324561,-0.828020577282061,-3.77178526585685,0.00300411282667466,0.0085590737720853,-1.6706900603369
"ENSG00000224014.1",2.76652890489872,-3.6862719585781,3.77153905309116,0.00300540831653842,0.00856024574780195,-1.51460993746124
"ENSG00000128567.17",1.90750349085141,5.15229498229928,3.77153648154327,0.00300542185021402,0.00856024574780195,-2.24883596070777
"ENSG00000113569.16",0.742388280120594,4.21287589299206,3.7713037922166,0.00300664672021982,0.00856245576348103,-2.33264599739626
"ENSG00000233016.7",1.23474894270255,3.71571314387292,3.77014546972976,0.00301275177212871,0.00857856103285141,-2.29385983747364
"ENSG00000258725.2",2.13349807283169,-3.21264814079833,3.76980853083418,0.00301453004400134,0.0085823431854297,-1.54167464107702
"ENSG00000188827.11",1.07567784234354,2.14982769853447,3.76921862585302,0.00301764601266353,0.00858993205276402,-2.03192779772082
"ENSG00000198522.14",0.869200703042557,4.28264465949203,3.76877659752019,0.0030199830539561,0.0085953017169155,-2.3256967963146
"ENSG00000131165.16",0.711517069733508,6.07396685679745,3.76845734464133,0.003021672133399,0.00859882586215841,-2.43002832504197
"ENSG00000140519.14",-2.36650797684434,-1.94471922242329,-3.76819332830263,0.00302306970841577,0.00860151954034099,-1.66807885642985
"ENSG00000158985.14",0.696191268508844,5.38843654572877,3.76804271286181,0.00302386729283593,0.00860250552043061,-2.4157468270109
"ENSG00000267288.2",1.75624646744103,-2.10699687244734,3.7677857893497,0.00302522833342191,0.00860509392617788,-1.69640796393985
"ENSG00000101608.13",0.727940020580498,7.10156592344832,3.76735946353516,0.00302748817090456,0.00861023775656006,-2.40793368539098
"ENSG00000066651.20",-0.836458639490917,3.58123134062039,-3.76720573863564,0.00302830345243019,0.00861127231918125,-2.2513777930548
"ENSG00000213619.11",-0.790941866263858,5.74997584409719,-3.76697151119984,0.00302954611586453,0.0086134271153406,-2.45825247384743
"ENSG00000158411.11",0.701058778901412,3.3781679541609,3.76689267725695,0.00302996447760173,0.0086134271153406,-2.23444961049809
"ENSG00000235194.9",-0.898123242738703,2.32723144432586,-3.76569116168013,0.00303634815708169,0.00863028793619404,-2.11512922779119
"ENSG00000257261.6",-1.10165852919839,0.870929758066657,-3.7650887639506,0.00303955393515235,0.00863811244989205,-1.95804895182676
"ENSG00000100813.14",0.702712254651137,6.56496595534038,3.76474612753294,0.00304137890134409,0.0086420110855832,-2.42634980182011
"ENSG00000058668.15",0.760330459419367,5.28073166838096,3.76421596536905,0.00304420490594699,0.00864875256460911,-2.36518853152236
"ENSG00000267586.7",-3.64402559681531,-1.70069179830054,-3.76378930468738,0.00304648116969947,0.00865393042426397,-1.5600799375956
"ENSG00000187118.14",-0.931591620949486,3.69256275351888,-3.76353979267747,0.00304781314755578,0.00865629485727036,-2.23022536314683
"ENSG00000105355.9",1.47168630522521,4.81682536023068,3.76346336193818,0.00304822128048593,0.00865629485727036,-2.30294433824648
"ENSG00000103316.12",-1.84476141941954,2.35676991603525,-3.76277701641099,0.0030518888303962,0.00866541964765763,-2.37745156845146
"ENSG00000149679.11",0.8879807592513,2.7037477619751,3.76225306759752,0.00305469166511015,0.00867208684682654,-2.09662999228559
"ENSG00000196867.8",1.45907999190787,1.20810333066817,3.76210530047037,0.00305548261742356,0.00867304129773807,-1.99665773254824
"ENSG00000276248.1",2.21468588264847,-1.94311138966416,3.76125533611917,0.00306003632514271,0.00868467452278598,-1.55750801945007
"ENSG00000164506.14",1.16773607072514,3.37491135585162,3.76005444922645,0.00306648205679752,0.00870167323125163,-2.14016386522608
"ENSG00000266173.7",1.07351068859329,1.12269922076839,3.7583997097132,0.00307538680504688,0.008725643728928,-1.95045139728174
"ENSG00000170633.16",0.888225307987276,3.92587542117445,3.7575510141961,0.00307996429387973,0.00873733140158772,-2.32295947995764
"ENSG00000152779.14",-2.58783943344788,-0.83481765193255,-3.7571823071725,0.00308195512785075,0.00874167879214298,-1.71204820423633
"ENSG00000120149.9",3.885368754438,-1.22948404539483,3.75664846787374,0.0030848399481974,0.00874856022186182,-1.66985069649395
"ENSG00000100982.12",0.730707898620333,4.88874655560189,3.75616463235574,0.00308745696072598,0.00875468021929316,-2.40641110867537
"ENSG00000145332.14",-0.783919157692011,3.97665421492738,-3.7557376706733,0.00308976825261666,0.00875993163578191,-2.37332613453534
"ENSG00000125384.7",-1.84676436039802,0.0275211872043276,-3.75532660895548,0.00309199516013255,0.0087639719608991,-1.70827728795854
"ENSG00000162639.16",1.5255285064506,1.64089354490291,3.75530497984232,0.00309211238070942,0.0087639719608991,-2.09838434396503
"ENSG00000197170.10",-0.560626260110648,5.59733167562522,-3.75504405233835,0.00309352685813904,0.00876667819293132,-2.47699603879876
"ENSG00000169567.13",-0.793370665460388,7.65579304244545,-3.7544621792475,0.00309668357471877,0.00877432018081064,-2.40703810946259
"ENSG00000175877.4",2.67154142078832,-2.96904194126488,3.75435018787939,0.00309729151997422,0.0087747391368016,-1.62096004844847
"ENSG00000169313.10",-2.36840756658209,-1.34954232773089,-3.75285196592108,0.00310543647879857,0.00879650742962221,-1.60191605833174
"ENSG00000205659.11",-0.887486472765549,2.66977589630872,-3.75271574710165,0.00310617811671619,0.00879730161004028,-2.15032352059001
"ENSG00000196188.12",5.43295604042595,0.663971573117608,3.75224817736798,0.00310872517254624,0.00880320809069072,-1.68699120516724
"ENSG00000227500.10",0.80375451138987,5.60098011646459,3.75196613236425,0.00311026263679758,0.00880625430656227,-2.46205141076804
"ENSG00000131435.13",3.19056138686293,0.507509991140641,3.75143447270888,0.00311316291775307,0.00881312051800831,-1.75707547171133
"ENSG00000137474.22",-1.44617356831588,4.62878135560073,-3.75135221508026,0.00311361189441799,0.00881312051800831,-2.47597551246569
"ENSG00000280213.1",2.04382272456318,-1.70093057358174,3.75113574330311,0.00311479375501694,0.00881389562551883,-1.68516802304798
"ENSG00000184156.17",2.65499015557586,-1.54927872395977,3.75113276655071,0.00311481001027668,0.00881389562551883,-1.54428811884541
"ENSG00000165699.15",0.743013203122286,4.31241080979709,3.75098760549308,0.00311560280278379,0.00881483113109219,-2.36099267123439
"ENSG00000102580.15",-0.880187773194377,6.29694706772043,-3.75032932119359,0.00311920061631846,0.00882370129849091,-2.48690843504134
"ENSG00000178802.18",-0.805472377075213,4.65021215781461,-3.75001511265342,0.00312091941601451,0.0088272542046906,-2.45145834077768
"ENSG00000197329.12",1.16141923305538,4.40552236186232,3.74940842049883,0.00312424094127179,0.00883533855752308,-2.33564667043918
"ENSG00000127325.19",4.38696058386212,-3.56982824999213,3.74929155834362,0.00312488115854115,0.00883583891114854,-1.52624467149491
"ENSG00000203999.9",-1.28123814284486,1.36137992344382,-3.74912277834797,0.00312580604136657,0.00883714391060529,-1.99764348240911
"ENSG00000104946.13",-0.533754281120624,5.26176657237023,-3.74893995888242,0.00312680817663859,0.00883866689563527,-2.48583772847209
"ENSG00000196872.12",1.84682015595481,1.29713413754087,3.74866703402789,0.00312830484679831,0.00884158714258113,-1.85521302030671
"ENSG00000125966.10",2.53757935304113,1.02742121220603,3.74831676740675,0.00313022672857881,0.00884570812971626,-1.89932534172841
"ENSG00000188215.10",-0.748406232058102,3.76146438043209,-3.74721570362658,0.00313627610781056,0.00886149006343155,-2.31144460431674
"ENSG00000111266.9",-0.931812145253605,6.28125012935733,-3.74688280526018,0.003138107466742,0.0088653511488229,-2.49349724052268
"ENSG00000286381.1",3.84630017386898,-2.19499123320838,3.7464854809775,0.00314029469392976,0.00887021629185848,-1.51400724430051
"ENSG00000259577.2",1.63127137283727,-1.81843050135178,3.74622179416134,0.00314174712984449,0.00887300477719445,-1.64509408751176
"ENSG00000164010.15",-0.870807709783633,3.15679484549828,-3.74570877361306,0.00314457492917945,0.00887967619918721,-2.16924933273122
"ENSG00000022267.19",-1.66408837273308,4.1573702799372,-3.7455580130409,0.00314540642958397,0.00888070931532576,-2.16718767170084
"ENSG00000130803.15",0.605288659120935,4.20704915515476,3.74508777355846,0.00314800143252379,0.00888672044421161,-2.39141631221854
"ENSG00000255737.2",2.28305470251777,-1.81446108749009,3.74494299284542,0.00314880084547194,0.00888766164345728,-1.69349715361021
"ENSG00000173442.13",1.18370181670642,5.27791363184634,3.74467744912451,0.00315026760113554,0.00889048589654589,-2.41328337483765
"ENSG00000262410.1",1.61456577588939,-2.02145604277365,3.7440559293205,0.00315370338130234,0.00889886534815774,-1.74498571968522
"ENSG00000148660.20",0.836026983815356,4.36192256794705,3.74342132509583,0.00315721548278356,0.00890745764610178,-2.36473208737622
"ENSG00000177595.18",0.744339715840542,4.09999880233391,3.74284018770077,0.00316043522240782,0.00891522268329566,-2.4130045361942
"ENSG00000169247.14",2.16824371472477,0.08586926674557,3.74130580159843,0.003168952645417,0.00893792736666563,-1.68989660470061
"ENSG00000121057.13",-0.797550081939959,6.38523627232827,-3.74114390064764,0.00316985274293831,0.00893856514670793,-2.50070976340981
"ENSG00000288596.2",1.03542685450032,0.627835833231024,3.74109653575705,0.00317011612061307,0.00893856514670793,-1.95932278236954
"ENSG00000130725.8",0.76030204196804,5.37367461745705,3.74100093225724,0.00317064780316522,0.00893874277930038,-2.4798457243563
"ENSG00000140464.20",0.946210668957021,5.1371091483049,3.73984946442165,0.00317705872819434,0.00895549276738434,-2.4251798551926
"ENSG00000165125.22",2.90185901477717,2.76507895502536,3.73863969097702,0.00318380868677157,0.00897319333147738,-2.24332703747244
"ENSG00000105053.11",-0.544461812474779,4.97889664789908,-3.73845692735333,0.00318482970649905,0.00897474470483892,-2.49382010392093
"ENSG00000161057.13",-0.548895033856413,5.96420266547163,-3.73834426503858,0.0031854592694661,0.008975192670595,-2.5078610596329
"ENSG00000173559.14",1.170037064964,3.50378399139481,3.73764950668457,0.00318934445451407,0.00898481202902398,-2.30537466763596
"ENSG00000111912.20",0.938696761174943,5.4021892928982,3.73697334281303,0.00319313035168195,0.00899414888011788,-2.43467510072857
"ENSG00000137801.11",-0.938040654737538,7.28576158097104,-3.73670605489154,0.00319462819728145,0.00899703912855165,-2.49501652495455
"ENSG00000008226.20",-1.39314137428241,-0.0488181669826376,-3.73616338811243,0.00319767145949335,0.00900428024146718,-1.85204794811621
"ENSG00000261094.2",1.33221863007396,-0.376457757232374,3.73544318883085,0.00320171493951401,0.00901433530062168,-1.8172736645068
"ENSG00000007174.18",2.09991296201212,-2.38514985995035,3.73475477745775,0.00320558488123908,0.00902389887158548,-1.63634270536737
"ENSG00000272667.1",-1.13590527264427,-0.19160297958687,-3.73458258799924,0.00320655360791679,0.0090252937441247,-1.94133439731001
"ENSG00000151413.17",-0.763038900502738,3.35808933805384,-3.73309448797259,0.003214938156705,0.00904755799390257,-2.34938523092219
"ENSG00000111837.12",1.65736445678414,-1.03152247033976,3.73283751408824,0.00321638833874375,0.00905030368789035,-1.76609896817446
"ENSG00000143799.14",0.687054572430272,6.56841277287674,3.73242395335877,0.00321872360531537,0.00905553866360447,-2.49890621406872
"ENSG00000135070.15",-0.82247195461298,4.43830879612569,-3.7321334956833,0.0032203647876003,0.00905881965031164,-2.39504203951025
